,search_term,title,author,publisher,ratings_count,average_rating,pub_date,pub_year
8,Scored,Scored,Lauren McLaughlin,Random House Books for Young Readers,2080,3.36,"('10', '25', '2011')",2011
9,Scored,The Worst Best Man,Lucy Score,,7148,4.25,"(None, None, None)",
10,Scored,"See Jane Score (Chinooks Hockey Team, #2)",Rachel Gibson,Avon,22776,4.04,"('1', '28', '2003')",2003
11,Scored,"Whiskey Chaser (Bootleg Springs, #1)",Lucy Score,,4417,4.31,"(None, None, None)",
12,Scored,Riley Thorn and the Dead Guy Next Door,Lucy Score,,4150,4.57,"(None, None, None)",
13,Scored,Pretend You're Mine,Lucy Score,,10315,4.27,"(None, None, None)",
14,Scored,"Gin Fling (Bootleg Springs, #5)",Lucy Score,That's What She Said Publishing,3982,4.54,"('6', '26', '2019')",2019
15,Scored,"Settling the Score (The Summer Games, #1)",R.S. Grey,,9117,4.01,"(None, None, None)",
16,Scored,Finally Mine,Lucy Score,,3147,4.36,"(None, None, None)",
17,Scored,Moonshine Kiss (Bootleg Springs #3),Lucy Score,,4556,4.44,"(None, None, None)",
18,Scored,"Not Part of the Plan (Blue Moon, #4)",Lucy Score,,3044,4.46,"(None, None, None)",
19,Scored,"No More Secrets (Blue Moon, #1)",Lucy Score,,2364,4.35,"(None, None, None)",
0,The Touch Trilogy,"The Immortal Touch Trilogy Complete Collection: Winter's Touch, Fire and Ash, Red Tide Rising",Allie Gail,,47,4.45,"(None, None, None)",
1,The Touch Trilogy,The Opal Blade: A Dark Urban Fantasy Romance (The Ashen Touch Trilogy Book 1),Kristy Nicolle,,49,4.35,"(None, None, None)",
2,The Touch Trilogy,Of Lips and Tongue: A Touch Trilogy Novella (The Touch Trilogy Book 1),A.G. Carpenter,,41,4.27,"(None, None, None)",
3,The Touch Trilogy,The Right Touch (Travis Trilogy #3),Eileen  Nauman,Harlequin Books,13,3.86,"('4', None, '1986')",1986
4,The Touch Trilogy,The Onyx Hourglass (The Ashen Touch Trilogy Book 2),Kristy Nicolle,,19,4.74,"(None, None, None)",
5,The Touch Trilogy,The Obsidian Shard: A Dark Urban Fantasy Romance (The Ashen Touch Trilogy Book 3),Kristy Nicolle,,15,4.87,"(None, None, None)",
6,The Touch Trilogy,Of Shade and Soul: A Touch Trilogy Novella (The Touch Trilogy Book 2),A.G. Carpenter,,9,4.22,"(None, None, None)",
7,The Touch Trilogy,Touched with Fire (The Fire Trilogy #1),Christopher Datta,CreateSpace,88,3.70,"('7', '1', '2013')",2013
8,The Touch Trilogy,"He Touches Me  (The Seen Trilogy, #2)",Cynthia Sax,Avon Red,507,3.61,"('7', '9', '2013')",2013
9,The Touch Trilogy,The Touchstone Trilogy,Andrea K. Höst,Andrea K. Hösth,476,4.33,"('12', '21', '2011')",2011
10,The Touch Trilogy,A Touch of Honor (The Honor Trilogy #1),J.P. Grider,Fated Hearts Publishing,100,3.61,"('3', '13', '2013')",2013
11,The Touch Trilogy,The Ashen Touch Trilogy: A Dark Urban Fantasy Romance (Queens of Fantasy Saga Book 2),Kristy Nicolle,,2,5.00,"(None, None, None)",
12,The Touch Trilogy,The Opal Blade (The Ashen Touch Trilogy) (Volume 1),Miss Kristy Nicolle,,0,0.00,"(None, None, None)",
13,The Touch Trilogy,"The Various (Touchstone Trilogy, #1)",Steve Augarde,David Fickling Books,53,3.72,"('8', '7', '2003')",2003
14,The Touch Trilogy,Dark Touch: Book One of the Glass Star Trilogy,Elle Lewis,,33,3.89,"(None, None, None)",
15,The Touch Trilogy,The Magic Touch (The Magic Triangle Trilogy #3),P.K. Silverson,Amazon Kindle,5,4.00,"('12', None, '2012')",2012
16,The Touch Trilogy,"A Vampire's Touch (The Red Velvet Trilogy, Prequel)",Mina J. Moore,,12,3.73,"('11', '6', '2012')",2012
17,The Touch Trilogy,Ether-Touched (The Breaking Stone Trilogy #1),L.M. Coulson,Paper Blade Press,11,4.46,"('5', '22', '2020')",2020
18,The Touch Trilogy,"The McKenna Legacy Trilogy: See Me in Your Dreams, Tell me No Lies, Touch Me in the Dark",Patricia Rosemoor,,10,4.00,"(None, None, None)",
19,The Touch Trilogy,"His Touch of Ice (The Ice Men Trilogy, #1)",Kody Boye,Kody Boye,7,3.44,"('1', '26', '2016')",2016
0,"Mask of Shadows, Ruin of Stars","Ruin of Stars (Mask of Shadows, #2)",Linsey Miller,Sourcebooks Fire,778,3.73,"('8', '28', '2018')",2018
0,Belle Revolte,Belle Révolte,Linsey Miller,Sourcebooks Fire,620,3.54,"('2', '4', '2020')",2020
1,Belle Revolte,Die Hunde bellen ... Von A - RZ: Eine Zeitreise durch die 68er Revolte und die militanten Kämpfe der 70er bis 90er Jahre,Wolf Wetzel,,0,0.00,"(None, None, None)",
2,Belle Revolte,"Jean Ferrat - Le chant d'un révolté (Arts, littérature et spectacle)",Robert Belleret,,1,3.00,"(None, None, None)",
3,Belle Revolte,Jean Ferrat - Le Chant D'Un Revolte,Robert Belleret,Archipel,0,0.00,"('3', '2', '2011')",2011
4,Belle Revolte,Les aventures extravagantes de Jean Jambecreuse au temps de la révolte des Rustauds. Tragique pastorale,Harry Bellet,Actes Sud,0,0.00,"('4', '4', '2018')",2018
0,"The Mermaid, The Witch, and the Sea","The Mermaid, the Witch, and the Sea",Maggie Tokuda-Hall,,1244,3.79,"(None, None, None)",
1,"The Mermaid, The Witch, and the Sea",The Sea Witch and the Mermaid (The Seaforth Chronicles #2.5),B.J. Smash,,13,4.36,"(None, None, None)",
2,"The Mermaid, The Witch, and the Sea","The Seaforth Chronicles Boxed Set: The Witches of Merribay, The Witch and the Hellhound & The Sea Witch and the Mermaid",B.J. Smash,,3,3.00,"(None, None, None)",
3,"The Mermaid, The Witch, and the Sea",The Mermaid and the Sea Witch,Rosie Hawkins,,7,3.00,"(None, None, None)",
4,"The Mermaid, The Witch, and the Sea","Swans, Witches, and Mermaids: Aphrodite Keeper of the Sea’s Foam",Milancie Hill Adams,,0,0.00,"(None, None, None)",
5,"The Mermaid, The Witch, and the Sea",The Kingdom of Wrenly Ten-Book Collection: The Lost Stone; The Scarlet Dragon; Sea Monster!; The Witch's Curse; Adventures in Flatfrost; Beneath the Stone Forest; Let the Games Begin!; The Secret World of Mermaids; The Bard and the Beast; The Pegasus Q...,Jordan Quinn,Little Simon,0,0.00,"('10', '13', '2020')",2020
0,"Ash, Huntress","Chased (The Vampire Huntress, #1)",Ashlee Sinn,,71,3.86,"(None, None, None)",
1,"Ash, Huntress","The Vampire Huntress Series Bundle (The Vampire Huntress, #1-4)",Ashlee Sinn,,43,4.14,"(None, None, None)",
2,"Ash, Huntress","Seduced (The Vampire Huntress, #2)",Ashlee Sinn,,29,4.00,"(None, None, None)",
3,"Ash, Huntress",Huntress of the Unseen,Lucia Ashta,,12,4.17,"(None, None, None)",
4,"Ash, Huntress","Taken (The Vampire Huntress, #3)",Ashlee Sinn,,19,4.21,"(None, None, None)",
5,"Ash, Huntress","Chosen (The Vampire Huntress, #4)",Ashlee Sinn,,20,4.25,"(None, None, None)",
6,"Ash, Huntress","The Ash Collector (Faith Savage, Demon Huntress, #5)",K.A. M’Lady,,1,5.00,"(None, None, None)",
7,"Ash, Huntress",Huntress of the Unseen,Lucia Ashtra,,5,3.80,"(None, None, '2018')",2018
8,"Ash, Huntress",Dream Huntress,Ashley Bonsignore,Authorhouse,0,0.00,"('12', '29', '2006')",2006
0,"Adaptation, Inheritance",Inheritance (Adaptation #2),Malinda Lo,"Little, Brown Books for Young Readers",2114,3.76,"('9', '24', '2013')",2013
1,"Adaptation, Inheritance","Challenging the Modern Synthesis: Adaptation, Development, and Inheritance",Philippe Huneman,Oxford University Press,3,3.67,"('9', '14', '2017')",2017
2,"Adaptation, Inheritance",Adaptation (Book 3 in the Witch's Inheritance series),Theron C. Barger,,0,0.00,"(None, None, None)",
0,A Line in the Dark,A Line in the Dark,Malinda Lo,Dutton Books for Young Readers,2291,3.30,"('10', '17', '2017')",2017
1,A Line in the Dark,Dragonflies & fireflies: small lined Fireflies - Lightning Bugs Notebook / Travel Journal to write in (6'' x 9''),Light in The Dark Press,,0,0.00,"(None, None, None)",
2,A Line in the Dark,Mushrooms & Fireflies: small lined Fireflies - Lightning Bugs Notebook / Travel Journal to write in (6'' x 9''),Light in The Dark Press,,0,0.00,"(None, None, None)",
3,A Line in the Dark,Firefly at dusk: small lined Fireflies - Lightning Bugs Notebook / Travel Journal to write in (6'' x 9''),Light in The Dark Press,,0,0.00,"(None, None, None)",
4,A Line in the Dark,"The Collected Works of Joseph Conrad: Novels, Short Stories, Letters & Memoirs: Including Classics like Heart of Darkness, Lord Jim, The Duel, The Secret ... The Shadow-Line & Under Western Eyes",Joseph Conrad,,0,0.00,"(None, None, None)",
5,A Line in the Dark,"JOSEPH CONRAD: 9 Quintessential Books in One Collection: Heart of Darkness, Nostromo, The Duel, Lord Jim, Victory, The Shadow-Line, The Arrow of Gold, ... Eyes (Including Memoirs, Letters & Essays)",Joseph Conrad,,1,5.00,"(None, None, None)",
6,A Line in the Dark,It Was a Dark and Stormy Night: The Very Worst Opening Lines in Fiction. Compiled by Scott Rice,Scott Rice,Friday,5,3.94,"('9', '1', '2007')",2007
7,A Line in the Dark,"Articles on Fiction Narrated by a Dead Person, Including: American Beauty (Film), Donnie Darko, Sunset Boulevard (Film), the Thin Red Line (1998 Film), American History X, Grave of the Fireflies, Bamboozled, Malcolm X (Film), Dead Like Me",Hephaestus Books,Hephaestus Books,2,4.50,"('8', '29', '2011')",2011
8,A Line in the Dark,"Articles on Novels by Joseph Conrad, Including: Heart of Darkness, The Nigger of the 'Narcissus', The Inheritors (Joseph Conrad and Ford Madox Ford), Nostromo, The Secret Agent, Lord Jim, The Shadow Line, The Rover (Novel), Almayer's Folly",Hephaestus Books,Hephaestus Books,0,0.00,"('8', '26', '2011')",2011
9,A Line in the Dark,"Adaptation D'Un Jeu VID O Au Cin Ma: Silent Hill, Alone in the Dark (Film, 2005), Assassin's Creed: Lineage, Hitman (Film, 2007), Max Payne",Livres Groupe,Books LLC,0,0.00,"(None, None, None)",
10,A Line in the Dark,"The Darkest Nights Produce the Brightest Stars: Inspirational Journal/Notebook for Depression & Anxiety Great Gift for Men Women Teens or Family Member or Friend Notepad Composition Lined (6x9ins) Lined College Student & Teachers, Confidence, Self Esteem",Anna Bolton,Independently Published,1,5.00,"('3', '1', '2019')",2019
11,A Line in the Dark,God and Circumstances: A Lineal Study of Intent in Edgar Allan Poe's the Narrative of Arthur Gordon Pym & Mark Twain's The Great Dark,Geoffrey K. Watkins,"Peter Lang Gmbh, Internationaler Verlag Der Wissenschaften",1,5.00,"('7', '1', '1989')",1989
12,A Line in the Dark,He Who Wants To Fly Like A A Bat Must First Learn To See In The Dark: Blank Lined Notebook Journal Diary Composition Notepad 120 Pages 6x9 Paperback ( Africa ) Mint,Grace Aston,Independently Published,0,0.00,"('4', '27', '2019')",2019
13,A Line in the Dark,Here In The forest Dark And Deep I Offer You Eternal Sleep: All Purpose 6x9 Blank Lined Notebook Journal Way Better Than A Card Trendy Unique Gift Green And Pink Dark,Roosevelt Clark Xr,Independently Published,0,0.00,"('10', '20', '2019')",2019
14,A Line in the Dark,Adult Coloring Books Animals in Nature Landscapes 2nd Edition: 44 Realistic Original Nature Scenes in a Unique Blend of Light Grayscale and Dark Line Texture That Takes Coloring to the Next Level,Kimberly Hawthorne,Independently Published,0,0.00,"('8', '31', '2018')",2018
15,A Line in the Dark,"Israel, A Line In The Sand - Vol.1: Descent Into Darkness",Baruch Eliezer,,0,0.00,"(None, None, None)",
16,A Line in the Dark,"When You Can't Look On The Bright Side, I Will Sit With You In the Dark: All Purpose 6x9 Blank Lined Notebook Journal Way Better Than A Card Trendy Unique Gift Black Frame Texture Dark",Hayden Wainwright Gf,Independently Published,0,0.00,"('10', '20', '2019')",2019
17,A Line in the Dark,Don't Worry About The Darkness In My Soul.: All Purpose 6x9 Blank Lined Notebook Journal Way Better Than A Card Trendy Unique Gift Green And Pink Dark,Roosevelt Clark Xr,Independently Published,0,0.00,"('10', '20', '2019')",2019
0,Last Night at the Telegraph Club,Last Night at the Telegraph Club,Malinda Lo,Dutton Books for Young Readers,41,4.40,"('1', '19', '2021')",2021
0,Stronger Than A Bronze Dragon,Stronger Than a Bronze Dragon,Mary Fan,Page Street Kids,379,3.53,"('6', '11', '2019')",2019
0,Lady of Sherwood,Lady Of Sherwood,Jennifer Roberson,Kensington,733,3.72,"('11', '1', '1999')",1999
1,Lady of Sherwood,"Lady of Sherwood (Outlaws of Sherwood, #1)",Molly Bilinski,Clean Teen Publishing,62,3.39,"('5', '15', '2017')",2017
2,Lady of Sherwood,Hood: Lady Of Sherwood,Megan Lotz,,1,5.00,"(None, None, None)",
3,Lady of Sherwood,Lady of Sherwood,Jennifer Roberson,,0,0.00,"(None, None, None)",
4,Lady of Sherwood,"The Advent of Lady Madeline (The Lyons Pride, #0.5)",Pamela Sherwood,Blue Castle Publishing,19,3.58,"('12', '17', '2015')",2015
5,Lady of Sherwood,Pillow Book of Lady Kasa,Barrie Sherwood,DC Books,4,3.25,"('8', '16', '2000')",2000
6,Lady of Sherwood,"The Lady of the Manor, Vol. 6: Being a Series of Conversations on the Subject of Confirmation; Intended for the Use of the Middle and Higher Ranks of Young Females (Classic Reprint)",Mrs Sherwood,Forgotten Books,0,0.00,"('1', '15', '2019')",2019
7,Lady of Sherwood,"The Lady of the Manor, Being a Series of Conversations on the Subject of Confirmation, Vol. 5: Intended for the Use of the Middle and Higher Ranks of Young Females (Classic Reprint)",Mrs Sherwood,Forgotten Books,0,0.00,"('9', '22', '2018')",2018
8,Lady of Sherwood,"The Lady of the Manor, Vol. 6: Being a Series of Conversations on the Subject of Confirmation; Intended for the Use of the Middle and Higher Ranks of Young Females (Classic Reprint)",Mary Martha Sherwood,Forgotten Books,0,0.00,"('1', '15', '2019')",2019
9,Lady of Sherwood,"The Lady of the Manor, Vol. 7: Being a Series of Conversations, on the Subject of Confirmation; Intended for the Use of the Middle and Higher Ranks of Young Females (Classic Reprint)",Mrs Sherwood,Forgotten Books,0,0.00,"('2', '10', '2019')",2019
10,Lady of Sherwood,"The Lady of the Manor, Volume 5",Mary Martha Sherwood,Dodo Press,0,0.00,"('4', '11', '2008')",2008
11,Lady of Sherwood,"The Lady of the Manor, Vol. 2 of 4: Being a Series of Conversations on the Subject of Confirmation Intended for the Use of the Middle and Higher Ranks of Young Females (Classic Reprint)",Mrs Sherwood,Forgotten Books,0,0.00,"('10', '2', '2018')",2018
12,Lady of Sherwood,The Lady of the Manor (Classic Reprint),Mrs Sherwood,Forgotten Books,0,0.00,"('8', '2', '2018')",2018
13,Lady of Sherwood,The Lady Of The Manor: Being A Series Of Conversations On The Subject Of Confirmation: Intended For The Use Of The Middle And Higher Ranks Of Young Females,Mrs Sherwood (Mary Martha),Wentworth Press,0,0.00,"('3', '24', '2019')",2019
14,Lady of Sherwood,"The Lady of the Manor, Volume 3",Mary Martha Sherwood,Dodo Press,0,0.00,"('4', '11', '2008')",2008
15,Lady of Sherwood,The Lady of the Manor,Mary Martha Sherwood,Palala Press,0,0.00,"('11', '19', '2015')",2015
16,Lady of Sherwood,"The Lady of the Manor, Vol. 3 of 4: Being a Series of Conversations on the Subject of Confirmation, Intended for the Use of the Middle and Higher Ranks of Young Females (Classic Reprint)",Mary Martha Sherwood,Forgotten Books,0,0.00,"('4', '28', '2018')",2018
17,Lady of Sherwood,"The Lady of the Manor, Vol. 4 of 7: Being a Series of Conversations on the Subject of Confirmation (Classic Reprint)",Mary Martha Sherwood,Forgotten Books,0,0.00,"('8', '11', '2018')",2018
18,Lady of Sherwood,"The Lady of the Manor, Vol. 3 of 4: Being a Series of Conversations on the Subject of Confirmation, Intended for the Use of the Middle and Higher Ranks of Young Females (Classic Reprint)",Mrs Sherwood,Forgotten Books,0,0.00,"('4', '28', '2018')",2018
19,Lady of Sherwood,"The Lady of the Manor, Vol. 1: Being a Series of Conversations, on the Subject of Confirmation, Intended for the Use of the Middle and Higher Ranks and Young Ranks of Young Females (Classic Reprint)",Mrs Sherwood,Forgotten Books,0,0.00,"('12', '14', '2018')",2018
0,GIRLS OF PAPER AND FIRE,Girls of Paper and Fire (Girls of Paper and Fire #1),Natasha Ngan,Jimmy Patterson Books,23304,3.82,"('11', '6', '2018')",2018
1,GIRLS OF PAPER AND FIRE,"Girls of Storm and Shadow (Girls of Paper and Fire, #2)",Natasha Ngan,Jimmy Patterson Books,4340,3.73,"('11', '5', '2019')",2019
2,GIRLS OF PAPER AND FIRE,"Girls of Fate and Fury (Girls of Paper and Fire, #3)",Natasha Ngan,Hodder & Stoughton,13,4.31,"('7', '2', '2021')",2021
3,GIRLS OF PAPER AND FIRE,"Be Fearless in the Pursuit of What Sets Your Soul on Fire Graph Paper Composition Notebook, Inspirational Gift for Women and Girls: 8.5 x 11 (Large), 100 Sheets (200 Pages), Quad Ruled 5x5",Motivational Notebooks Publishing,,0,0.00,"(None, None, None)",
4,GIRLS OF PAPER AND FIRE,"Notebook: Fireworks director if i run you run 4th of july Notebook-6x9(100 pages)Blank Lined Paperback Journal For Student, kids, women, girls, boys, men, birthday gifts-Veteran day gifts notebook",Andriy Krupka,Independently Published,0,0.00,"('12', '13', '2019')",2019
0,The Valley and the Flood,The Valley and the Flood,Rebecca Mahoney,Razorbill,7,4.67,"('2', '23', '2021')",2021
1,The Valley and the Flood,"Technical Reports: The Miami Valley and the 1913 Flood, by A. E. Morgan",Miami Conservancy District (Ohio),Arkose Press,0,0.00,"('11', '5', '2015')",2015
2,The Valley and the Flood,The Miami Valley and the 1913 Flood... - Scholar's Choice Edition,Arthur Ernest Morgan,Scholar's Choice,0,0.00,"('2', '15', '2015')",2015
3,The Valley and the Flood,"The Miami Valley and the 1913 Flood, Vol. 1 (Classic Reprint)",Arthur E. Morgan,Forgotten Books,0,0.00,"('9', '22', '2018')",2018
4,The Valley and the Flood,The Miami Valley and the 1913 Flood,Arthur Ernest Morgan,Andesite Press,0,0.00,"('8', '8', '2015')",2015
5,The Valley and the Flood,"History of the Johnstown Flood Including all the Fearful Record; the Breaking of the South Fork Dam; the Sweeping Out of the Conemaugh Valley; the Over-Throw ... Juniata Rivers, and the Bald Eagle Creek.",Willis Fletcher Johnson,,26,3.83,"(None, None, None)",
6,The Valley and the Flood,"Battling the Inland Sea: Floods, Public Policy, and the Sacramento Valley",Robert Kelley,University of California Press,30,3.91,"('2', '2', '1998')",1998
7,The Valley and the Flood,"The Johnstown Horror!!! or, Valley of Death, being A Complete and Thrilling Account of the Awful Floods and Their Appalling Ruin",James Herbert Walker,,15,3.10,"(None, None, None)",
8,The Valley and the Flood,Columbus and the Great Flood of 1913: The Disaster That Reshaped the Ohio Valley,Conrade C. Hinds,,8,2.82,"(None, None, None)",
9,The Valley and the Flood,"THE WRATH OF AGNES: A Complete Pictorial and Written History of the June, 1972, Flood in Wyoming Valley",Carl J. Romanelli,,4,4.75,"(None, None, None)",
10,The Valley and the Flood,When the Levee Breaks: Memphis and the Mississippi Valley Flood of 1927,Patrick O'Daniel,History Press (SC),3,2.40,"('2', '5', '2013')",2013
11,The Valley and the Flood,Floodland And Forest: Memories Of The Chilliwack Valley,Imbert Orchard,,1,5.00,"(None, None, None)",
12,The Valley and the Flood,"Protecting Residents of the Devils Lake Region from Rising Waters, and the Potential for Spring Flooding in the Red River Valley",U.S. Congress,Createspace Independent Publishing Platform,0,0.00,"('10', '17', '2017')",2017
13,The Valley and the Flood,"Great American Levees: A Comparative Report on Flood Protection in the Mississippi and Sacramento Valleys, Made for the West Sacramento Company (Classic Reprint)",Haviland Dozier and Tibbetts Company,Forgotten Books,0,0.00,"('2', '1', '2019')",2019
14,The Valley and the Flood,"Before the Flood: Destruction, Community, and Survival in the Drowned Towns of the Swift River Valley",Elisabeth C. Rosenberg,Pegasus Books,0,0.00,"('7', '6', '2021')",2021
15,The Valley and the Flood,"Analysis of the Hydrologic, Hydraulic and Geomorphic Attributes of the Yosemite Valley Flood: January 1-3, 1997 (Classic Reprint)",William L Jackson,Forgotten Books,0,0.00,"('2', '17', '2019')",2019
16,The Valley and the Flood,The Floods of 1913 in the Rivers of the Ohio and Lower Mississippi Valleys .. - Scholar's Choice Edition,Alfred Judson 1858-1931 [From O Henry,Scholar's Choice,0,0.00,"('2', '15', '2015')",2015
17,The Valley and the Flood,The Floods of 1913 in the Rivers of the Ohio and Lower Mississippi Valleys ..,Alfred Judson 1858-1931 Henry,Wentworth Press,0,0.00,"('8', '26', '2016')",2016
18,The Valley and the Flood,The Floods of 1913 in the Rivers of the Ohio and Lower Mississippi Valleys,Alfred Judson 1858-1931 [From O Henry,Andesite Press,0,0.00,"('8', '8', '2015')",2015
0,Wise and the Wicked,The Wise and the Wicked,Rebecca Podos,HarperCollins/Balzer + Bray,550,3.58,"('5', '28', '2019')",2019
1,Wise and the Wicked,The Wise And The Wicked (Sword Sorcery (Paperback)),Mario Boulanger,Sword & Sorcery Studio,6,3.00,"('12', '17', '2002')",2002
2,Wise and the Wicked,"The Wise Cock And The Wicked Fox: English Fairy Tales Stories - Great 5-Minute Fairy Tale Picture Book For Kids, Boys, Girls, Children Of All Age",Andrew Smith,,0,0.00,"(None, None, None)",
3,Wise and the Wicked,Wicked & Wise: How to solve the world's toughest problems (Wicked and Wise),Alan Watkins,,26,4.29,"(None, None, None)",
4,Wise and the Wicked,Crowdocracy: The End of Politics (Wicked & Wise),Alan Watkins,,10,3.80,"(None, None, None)",
5,Wise and the Wicked,"Witty, Wicked & Wise: Over 500 Quotable Quotes uttered by the Great Femmes of History",Dominique Enright,,4,3.25,"(None, None, None)",
6,Wise and the Wicked,Wicked & Wise: How to Solve the World's Toughest Problems,Ken Wilber,Urbane Publications,0,4.60,"(None, None, '2015')",2015
7,Wise and the Wicked,The Wicked and the Wise: A Book of Short Stories,Mary L. Bayless,,0,0.00,"(None, None, None)",
8,Wise and the Wicked,Wise & Wicked Fae: Magical Poems from the Woods,Saraiora Slane,,0,0.00,"(None, None, None)",
9,Wise and the Wicked,"The Wise Sayings And Doings Of Ben Evil: The Lying Prophet, From The Land Of Wickedness (1844)",Ben Evil,Kessinger Publishing,0,0.00,"('9', '10', '2010')",2010
0,"A Wicked Thing, Kingdom of Ashes","Kingdom of Ashes (A Wicked Thing, #2)",Rhiannon Thomas,HarperTeen,936,3.48,"('2', '23', '2016')",2016
0,Long May She Reign,Long May She Reign,Rhiannon Thomas,HarperTeen,6342,3.62,"('2', '21', '2017')",2017
1,Long May She Reign,"Long May She Reign (The President's Daughter, #4)",Ellen Emerson White,Feiwel & Friends,1014,4.13,"('10', '30', '2007')",2007
0,The Girl from the Well,"The Girl from the Well (The Girl from the Well, #1)",Rin Chupeco,Sourcebooks Fire,6199,3.79,"('8', '5', '2014')",2014
1,The Girl from the Well,"The Suffering (The Girl from the Well, #2)",Rin Chupeco,Sourcebooks,2045,4.19,"('9', '8', '2015')",2015
2,The Girl from the Well,La Niña del Pozo (The Girl from the Well): Issue 1 (English Version),"David ""PUSTE"" Anton",,0,0.00,"(None, None, None)",
3,The Girl from the Well,La Niña del Pozo (The Girl from the Well): Issue 1 (Spanish Version),"David ""PUSTE"" Anton",,0,0.00,"(None, None, None)",
4,The Girl from the Well,A Dancer in Wartime: One Girl's Journey from the Blitz to Sadler's Wells,Gillian Lynne,Random House UK,73,3.66,"('11', '1', '2011')",2011
5,The Girl from the Well,"Incidents in the Life of a Slave Girl (Voices From The Past Series): A Painful Memoir That Uncovered the Despicable Sexual, Emotional & Psychological Abuse ... as Well as Her Sacrifices in the Process",Harriet Ann Jacobs,,7,4.13,"(None, None, None)",
6,The Girl from the Well,"Look for a Letter Tomorrow: A College Girl's Life 100 Years Ago: The Letters Home from Wellesley College, 1900–1904, of Helen Gertrude Fox",Helen Gertrude Fox,,1,5.00,"(None, None, None)",
7,The Girl from the Well,"12 Years a Slave and 7 Narratives (Uncle Tom's Cabin, The Heroic Slave, Clotel, Incidents in the Life of a Slave Girl, Life of Josiah Henson, Writings from the Liberty Bell, the Life of F.Douglas)",Solomon Northup,,6,4.22,"(None, None, None)",
8,The Girl from the Well,"NATURAL 101 BEAUTY TIPS FROM MAKE UP ARTISTS & CELEBRITIES THAT EVERY GIRL SHOULD KNOW: I collect the beauty tips dedicated by the well known make artists, ... designers and celebrities just for s",Jasmine Anderson,,1,1.00,"(None, None, None)",
9,The Girl from the Well,The Forgiving Fork: From Whole Food to Soul Food: The Kiwi Girls' Guide to Eating Well and Feeling Fine,Sandy Cowell,Createspace Independent Publishing Platform,1,5.00,"('12', '7', '2014')",2014
10,The Girl from the Well,"New Dialogues and Plays for Boys and Girls, Ages Ten to Fifteen: Adopted from the Popular Works of Well-Known Authors (Classic Reprint)",Binney Gunnison,Forgotten Books,0,0.00,"('2', '2', '2019')",2019
11,The Girl from the Well,"Jazz-Titel: Well You Needn't, Liste Der Top-30-Schellackplatten Von Benny Goodman, the Girl from Ipanema",Source Wikipedia,"Books LLC, Wiki Series",0,0.00,"('8', '30', '2011')",2011
12,The Girl from the Well,From the Heart of Lizzie: A Fictional Story of a Girl Who Grows Up on a Farm in Minnesota in the 1930's and 1940's,Julie Welle Verzuh,,2,3.00,"(None, None, None)",
13,The Girl from the Well,Two Submissive Roman Slave Girls: A Three Way Lesbian Spanking Fantasy From The Ancient World,Brogan Wells,,0,0.00,"(None, None, None)",
14,The Girl from the Well,Girl in the Crystal: Book One (Tales from the Fold 1),Kari Michael Wells,,0,0.00,"(None, None, None)",
15,The Girl from the Well,Femdom From The College Girl: Procrastination Leads To A Date With The Cane,Brogan Wells,,0,0.00,"(None, None, None)",
0,The Bone Witch,"The Bone Witch (The Bone Witch, #1)",Rin Chupeco,Sourcebooks Fire,15044,3.71,"('3', '7', '2017')",2017
1,The Bone Witch,"The Heart Forger (The Bone Witch, #2)",Rin Chupeco,Sourcebooks Fire,6015,4.27,"('3', '20', '2018')",2018
2,The Bone Witch,"The Shadowglass (The Bone Witch, #3)",Rin Chupeco,Sourcebooks Fire,3296,4.32,"('3', '5', '2019')",2019
3,The Bone Witch,"The Witch's Bones (One Part Witch, #5)",Iris Kincaid,,137,4.49,"(None, None, None)",
4,The Bone Witch,"The Witches of London Trilogy: The Secret Witch, The Whisper Witch, and The Bone Witch",Alyxandra Harvey,,22,3.91,"(None, None, None)",
5,The Bone Witch,"The King of Bones and Ashes (Witches of New Orleans, #1)",J.D. Horn,,2350,3.59,"(None, None, None)",
6,The Bone Witch,The Bone Witch (The Osseous Chronicles Book 1),Ivy Asher,,0,0.00,"(None, None, None)",
7,The Bone Witch,"The Bone Witch (The Witches of London Trilogy, #3)",Alyxandra Harvey,,26,3.62,"(None, None, None)",
8,The Bone Witch,The Bone Witch,Jason Asala,Abysso Books,4,4.38,"(None, None, '2013')",2013
9,The Bone Witch,Bone the Witch (Gay Paranormal Erotica),Elisabeth Ash,,2,5.00,"(None, None, None)",
10,The Bone Witch,Witch's Curse (The Bone Coven Chronicles #1),Jenna Wolfhart,,1118,3.76,"(None, None, None)",
11,The Bone Witch,Witch's Storm (The Bone Coven Chronicles #2),Jenna Wolfhart,,611,4.11,"(None, None, None)",
12,The Bone Witch,Witch's Blade (The Bone Coven Chronicles #3),Jenna Wolfhart,,360,4.16,"(None, None, None)",
13,The Bone Witch,"Bones of the Witch (Earth Magic Rises, #1)",A.L. Knorr,,215,4.41,"(None, None, None)",
14,The Bone Witch,Witch's Fury (The Bone Coven Chronicles #4),Jenna Wolfhart,,305,4.17,"(None, None, None)",
15,The Bone Witch,The Witchdoctor's Bones,Lisa de Nikolits,Inanna Publications & Education,44,3.98,"('4', '28', '2014')",2014
