,search_term,title,author,publisher,ratings_count,average_rating,pub_date,pub_year
11,Check Please!,"Check, Please! (Frankly, Frannie #3)",A.J. Stern,Grosset & Dunlap,86,4.11,"('9', '16', '2010')",2010
12,Check Please!,"Huddle!, Vol. 2: A ""Check, Please!"" Sketch Zine",Ngozi Ukazu,Ngozi Ukazu,69,4.55,"('8', None, '2015')",2015
13,Check Please!,"Check, Please! Chirpbook",Ngozi Ukazu,,61,4.73,"(None, None, '2019')",2019
14,Check Please!,Check Please,Johnathan Rand,"Playscripts, Inc.",27,3.33,"('7', '21', '2010')",2010
15,Check Please!,Check Please: Take 3,Jonathan Rand,"Playscripts, Inc.",6,3.17,"(None, None, '2008')",2008
16,Check Please!,Check Please: Take 2,Johnathan Rand,"Playscripts, Inc.",12,3.08,"('12', '1', '2009')",2009
17,Check Please!,"Isaac Asimov: Foundation Series, Isaac Asimov's Robot Series, Isaac Asimov's Galactic Empire Series, Lucky Starr Series, Norby, Science Fiction (Wikipedia Articles) [Please Check This Book Out",Frederic P.  Miller,Alphascript Publishing,12,4.42,"('1', '9', '2013')",2013
18,Check Please!,"Check, please! — Becoming Futa #3",Kalliope Sweet,,5,4.60,"(None, None, None)",
19,Check Please!,"唔該, 埋單 : 一個社會學家的香港筆記/Check, Please: A Sociologist's Hong Kong Journal",Tai-Lok Lui,Oxford University Press (China),5,4.80,"(None, None, '2007')",2007
0,A Map to the Sun,A Map to the Sun,Sloane Leong,First Second,230,3.91,"('8', '4', '2020')",2020
1,A Map to the Sun,A Dream Map to the Sixth Sun: Restoring Harmony and Balance to Our Lives,Eleanor Barron Druckrey,,0,5.00,"(None, None, None)",
2,A Map to the Sun,"Cool Maps for Curious Kids #2: Afghanistan, an Unauthorized Tour of the Land of a Thousand Splendid Suns and the Kite Runner (Cool Maps for Curious Kids, #2)",W. Frederick Zimmerman,Nimble Books,25,4.60,"('10', '21', '2007')",2007
3,A Map to the Sun,The Miscarriage Map: What To Expect When You Are No Longer Expecting,Sunita Osborn,,60,4.75,"(None, None, None)",
4,A Map to the Sun,"Professional Papers, 1903, Vol. 7: Longitude Employed in the Maps of the Survey of India; Levelling Across the Ganges; Changes in a Levelling Staff Due to Moisture and Temperature; A New Form of Sun-Dial; Nickel-Steel Alloys; Theory of Electric Projectors",Survey of India,Forgotten Books,0,0.00,"('12', '11', '2018')",2018
5,A Map to the Sun,Up-To-Date Guide for the Land of the Rising Sun: With Maps and Numerous Pictures (Classic Reprint),H Hotta,Forgotten Books,0,0.00,"('11', '27', '2018')",2018
6,A Map to the Sun,"Illustrative Notes, 1895: A Guide to the Study of the Sunday School Lessons, with Original and Selected Comments, Methods of Teaching, Illustrative Stories, Practical Applications, Notes on Eastern Life, Library References, Maps, Tables, Pictures, Diagram",James Lyman Hurlbut,Forgotten Books,0,0.00,"('12', '17', '2018')",2018
7,A Map to the Sun,"Object and Outline Teaching: A Guide Book for Sunday-School Workers. Designed to Explain, Defend, and Exemplify the Use of Objects, the Blackboard, Maps, and Pictures in Sunday-School Teaching",Henry C. McCook,Palala Press,0,0.00,"('9', '12', '2015')",2015
8,A Map to the Sun,"Illustrative Notes, 1896: A Guide to the Study of the Sunday School Lessons, with Original and Selected Comments, Methods of Teaching, Illustrative Stories, Practical Applications, Notes on Eastern Life, Library References, Maps, Tables, Diagrams",Jesse Lyman Hurlbut,Forgotten Books,0,0.00,"('1', '3', '2019')",2019
9,A Map to the Sun,"Property Owners & Tenants Of Sunbury In 1848, With Reference To The 1848 Field Map",Nan Trimble,,0,0.00,"(None, None, None)",
10,A Map to the Sun,"Sea Floor Maps Showing Topography, Sun Illuminated Topographic Imagery, And Backscatter Intensity Of The Stellwagen Bank National Marine Sanctuary Region Off Boston, Massachusetts",U.S. Geological Survey,,0,0.00,"(None, None, None)",
11,A Map to the Sun,"Object and Outline Teaching; A Guide Book for Sunday-School Workers: Designed to Explain, Defend, and Exemplify the Use of Objects, the Blackboard, Maps, and Pictures in Sunday-School Teaching (Classic Reprint)",Henry C McCook,Forgotten Books,0,0.00,"('4', '23', '2018')",2018
12,A Map to the Sun,"An Explanation of the Map Which Delineates That Part of the Federal Lands: Comprehended Between Pennsylvania West Line, the Rivers Ohio and Sioto, and Lake Erie; Confirmed to the United States by Sundry Tribes of Indians, in the Treaties of 1784 and 1786,",Manasseh Cutler,Forgotten Books,0,0.00,"('9', '12', '2018')",2018
13,A Map to the Sun,"The Four Gospels Harmonized: With Questions for Bible Class, Sunday School, and Family Instruction: The Whole Accompanied with a Map of Palestine, on Steel, and a Key of Explanations: This Work Is So Abridged and Simplified as to Be Used with the",Z Baker,Palala Press,0,0.00,"('9', '1', '2015')",2015
14,A Map to the Sun,A Journey to the Tea Countries of China Including Sung-Lo and the Bohea Hills; with a Short Notice of the East India Company's Tea Plantations in the Himalaya ... Robert Fortune. With Map and Illustrations,Robert Fortune,,0,0.00,"(None, None, None)",
15,A Map to the Sun,"Illustrative Notes, a Guide to the Study of the Sunday-School Lessons for 1891: Including Original and Selected Expositions, Plans of Instruction, Illustrative Anecdotes, Practical Applications, Archaeological Notes, Library References, Maps, Pictures, Di",Jesse L. Hurlbut,Forgotten Books,0,0.00,"('4', '29', '2018')",2018
0,Traitor,Innocent Traitor,Alison Weir,Ballantine Books,28393,3.95,"('2', '27', '2007')",2007
1,Traitor,"The Traitor (Divergent, #0.4)",Veronica Roth,Katherine Tegen Books,13877,4.16,"('7', '8', '2014')",2014
2,Traitor,The Spy and the Traitor: The Greatest Espionage Story of the Cold War,Ben Macintyre,Signal,17198,4.48,"('9', '18', '2018')",2018
3,Traitor,"The Red Knight (The Traitor Son Cycle, #1)",Miles  Cameron,Gollancz,12175,4.11,"('10', '25', '2012')",2012
4,Traitor,"Traitor to the Throne (Rebel of the Sands, #2)",Alwyn Hamilton,Viking,13035,4.33,"('3', '7', '2017')",2017
5,Traitor,"The Pox Party (The Astonishing Life of Octavian Nothing, Traitor to the Nation, #1)",M.T. Anderson,Candlewick Press,12632,3.50,"('9', '12', '2006')",2006
6,Traitor,"The Traitor Baru Cormorant (The Masquerade, #1)",Seth Dickinson,Tor Books / Tom Doherty Associates,9836,4.06,"('9', '15', '2015')",2015
7,Traitor,"Traitor's Blade (Greatcoats, #1)",Sebastien de Castell,Jo Fletcher Books,9227,4.06,"('3', '6', '2014')",2014
8,Traitor,"The Ambassador's Mission (Traitor Spy Trilogy, #1)",Trudi Canavan,Orbit,14671,3.92,"('5', '18', '2010')",2010
9,Traitor,"The Traitor's Kiss (The Traitor's Circle, #1)",Erin Beaty,Imprint,6689,3.96,"('5', '9', '2017')",2017
10,Traitor,"The Iron Traitor (The Iron Fey: Call of the Forgotten, #2)",Julie Kagawa,Harlequin Teen,10658,4.12,"('10', '29', '2013')",2013
11,Traitor,"The King's Traitor (Kingfountain, #3)",Jeff Wheeler,,11110,4.42,"(None, None, None)",
12,Traitor,The Traitor's Wife,Allison Pataki,Howard Books,7684,3.85,"('2', '11', '2014')",2014
13,Traitor,"The Rogue (Traitor Spy Trilogy, #2)",Trudi Canavan,Orbit,11614,4.03,"('5', '1', '2011')",2011
14,Traitor,"The Traitor's Game (The Traitor's Game, #1)",Jennifer A. Nielsen,Scholastic,5238,3.82,"('2', '27', '2018')",2018
15,Traitor,Traitor to His Class: The Privileged Life and Radical Presidency of Franklin Delano Roosevelt,H.W. Brands,Doubleday,9155,4.04,"('11', '4', '2008')",2008
16,Traitor,"Traitor Born (Secondborn, #2)",Amy A. Bartol,,6897,4.37,"(None, None, None)",
17,Traitor,The Traitor's Story,Kevin Wignall,,8277,4.05,"('6', '21', '2016')",2016
18,Traitor,"The Traitor Queen (Traitor Spy Trilogy, #3)",Trudi Canavan,Orbit,9181,4.01,"('8', '14', '2012')",2012
19,Traitor,The Traitor Prince,C.J. Redwine,Balzer + Bray,2375,4.04,"('2', '13', '2018')",2018
0,The Weight of Our Sky,The Weight of Our Sky,Hanna Alkaf,Salaam Reads,2028,4.23,"('2', '5', '2019')",2019
0,Lies We Tell Ourselves,Lies We Tell Ourselves,Robin Talley,Harlequin Teen,8469,4.09,"('9', '30', '2014')",2014
1,Lies We Tell Ourselves,I'm Special: And Other Lies We Tell Ourselves to Get through Our Twenties,Ryan O'Connell,Simon & Schuster,957,3.68,"('6', '2', '2015')",2015
2,Lies We Tell Ourselves,Lies We Tell Ourselves: The Psychology of Self-Deception,Cortney S. Warren,"Choose Honesty, LLC",44,4.15,"('3', '29', '2014')",2014
3,Lies We Tell Ourselves,The Lies We Tell Ourselves (Southern Heroes #3),Michelle Heard,,146,4.31,"('2', '6', '2019')",2019
4,Lies We Tell Ourselves,Lies We Tell Ourselves,Amy Matayo,,194,4.05,"(None, None, None)",
5,Lies We Tell Ourselves,"The Lies We Tell Ourselves: How to Face the Truth, Accept Yourself, and Create a Better Life",Jon  Frederickson,Seven Leaves Press,76,4.10,"('1', '1', '2017')",2017
6,Lies We Tell Ourselves,"The Lies We Tell Ourselves : Eliminate the lies Discover your truths, Design Your Success",Robert D. Kintigh,Balboa Press,8,4.33,"('9', '1', '2012')",2012
7,Lies We Tell Ourselves,Lies We Tell Ourselves,Steena Holmes,SH Press Inc,35,4.80,"('10', '9', '2020')",2020
8,Lies We Tell Ourselves,The Lies We Tell Ourselves,Jackie Chanel,,24,4.38,"(None, None, None)",
9,Lies We Tell Ourselves,The Lies About Money: Achieving Financial Security and True Wealth by Avoiding the Lies Others Tell Us-- And the Lies We Tell Ourselves,Ric Edelman,Simon  Schuster Audio,87,3.58,"('10', '2', '2007')",2007
10,Lies We Tell Ourselves,Halfway Whole and Other Lies We Tell Ourselves,Alyssa Rose Ivy,Alyssa Rose Ivy,24,3.66,"('6', '20', '2019')",2019
11,Lies We Tell Ourselves,The Lies We Tell Ourselves Workbook,Robert D. Kintigh,Createspace Independent Publishing Platform,3,3.33,"('3', '16', '2013')",2013
12,Lies We Tell Ourselves,There's Not Enough Time: ...And Other Lies We Tell Ourselves,Jill Farmer,Lake Time Prews,24,3.88,"('11', '15', '2012')",2012
13,Lies We Tell Ourselves,The Lies We Tell Ourselves,Jon Fredrirckson,Seven Leaves Press,18,3.61,"('1', '1', '2017')",2017
14,Lies We Tell Ourselves,Lies We Tell Ourselves: How to Say No to Temptation and Put an End to Compromise,Greg Laurie,Regal Books,13,4.17,"('10', '6', '2006')",2006
15,Lies We Tell Ourselves,LIES WE TELL OURSELVES,Steena Holmes,,3,4.00,"(None, None, None)",
16,Lies We Tell Ourselves,Lies We Will Tell Ourselves,Andrew Knighton,Andrew Knighton,7,3.71,"('11', '17', '2014')",2014
17,Lies We Tell Ourselves,Talk Truth to Yourself: Biblical Affirmations for How to live by God's promises instead of believing the lies we tell ourselves (Better Life Tools),Brian Williams,,3,4.00,"(None, None, None)",
18,Lies We Tell Ourselves,"The Lies We Tell Ourselves: Overcome Lies and Experience the Emotional Health, Intimate Relationships, and Spiritual Fulfillment You've Been Seeking",Chris Thurman,Thomas Nelson,14,4.39,"('5', '5', '1999')",1999
19,Lies We Tell Ourselves,"The Lies We Tell Ourselves - Eliminate the Lies, Discover Your Truths, Design Your Success",Robert Kintigh,,1,1.00,"(None, None, None)",
0,A Golden Fury + 1 More,"GI Combat. Issues 1 and 2. War front fury, battlefield adventures. The fires of hell, killing pitch, trumpet of death, human fly, prison camp and more. Golden Age Digital Comics Military and War.",Golden Age Military and War Comics,,3,4.33,"(None, None, None)",
0,WHAT BIG TEETH,What Big Teeth,Rose Szabo,FSG,25,4.13,"('2', None, '2021')",2021
1,WHAT BIG TEETH,"What Big Teeth You Have (Luna Werewolves, #3)",Marcy Jacks,Siren Publishing Inc.,333,3.54,"('8', '17', '2013')",2013
2,WHAT BIG TEETH,What Big Teeth You Have (Blood Prince #2.5),Jennifer Blackstream,,107,4.02,"(None, None, None)",
3,WHAT BIG TEETH,What Big Teeth: Red Riding Hood's Real Life,Lana Hechtman Ayers,Kissena Park Press,19,4.74,"('3', '18', '2010')",2010
4,WHAT BIG TEETH,What Big Teeth You Have!,Patricia Lauber,,6,2.33,"(None, None, None)",
5,WHAT BIG TEETH,What Big Teeth: The Red Journals,Cara Villar,,5,4.60,"(None, None, None)",
6,WHAT BIG TEETH,What Big Teeth,Lucky Penny,,3,2.67,"(None, None, None)",
7,WHAT BIG TEETH,What Big Teeth You Have: A Vampire Tale,Jimmy C. Autrey II,iUniverse,3,3.00,"('8', '23', '2004')",2004
8,WHAT BIG TEETH,What Big Teeth,Lana Hechtman Ayers,,3,5.00,"(None, None, None)",
9,WHAT BIG TEETH,"What Big Teeth You Have (Red, #3)",Princess Jones,BlackBelle Books,1,3.00,"(None, None, '2014')",2014
10,WHAT BIG TEETH,"My, What Big Teeth You Have",Cerberusia,Archive of Our Own,1,3.00,"('7', '7', '2018')",2018
11,WHAT BIG TEETH,"My, What Big Teeth You Have (My, What Big Teeth You Have, #1)",jonghyunslisterine,Archive of Our Own,1,4.00,"(None, None, None)",
12,WHAT BIG TEETH,"You Love Me Better Than I've Known Before (My, What Big Teeth You Have, #2)",jonghyunslisterine,Archive of Our Own,1,4.00,"(None, None, None)",
13,WHAT BIG TEETH,What Big Teeth - The Red Journals,Cara Villar,Lulu.com,0,0.00,"('6', '25', '2016')",2016
14,WHAT BIG TEETH,What Big Teeth You Have: A Vampire Tale,Jimmy Autrey II,,0,0.00,"(None, None, None)",
15,WHAT BIG TEETH,The Boy And The Big Blue Whale (What Are Your Teeth Like? Book 2),Dr. Rose O. Wadenya,,0,0.00,"(None, None, None)",
0,This Is Why They Hate Us,This Is Why They Hate Us,Aaron H. Aceves,Simon & Schuster Books for Young Readers,3,5.00,"(None, None, '2022')",2022
0,Sister Mischief,"Sisters Like Us (Mischief Bay, #4)",Susan   Mallery,Mira Books,4704,4.03,"('1', '23', '2018')",2018
1,Sister Mischief,Sister Mischief,Laura Goode,Candlewick Press,807,3.71,"('7', '12', '2011')",2011
2,Sister Mischief,"Sinful Sister (Mischief Matchmakers, #12)",Kendall Oliver,,4,3.75,"('3', '27', '2020')",2020
3,Sister Mischief,"Twisted Sister (Mischief Matchmakers, #11)",Jade  Ryan,,2,5.00,"('3', '20', '2020')",2020
4,Sister Mischief,"Mischief and Mayhem (Whiskey Sisters, #2)",L.E. Rico,"Entangled Publishing, LLC (Bliss)",60,4.41,"('7', '9', '2018')",2018
5,Sister Mischief,Sisters in Mischief,S'Who,Createspace,0,0.00,"('10', '1', '2011')",2011
6,Sister Mischief,A Hint of Mischief (Appleton Sisters #1),Katie    Rose,,13,3.70,"(None, None, None)",
7,Sister Mischief,"The Appleton Sisters Series 3-Book Bundle: A Hint of Mischief, Courting Trouble, Mistletoe & Magic",Katie    Rose,,5,4.00,"(None, None, None)",
0,Cycler,"Eragon (The Inheritance Cycle, #1)",Christopher Paolini,Alfred A. Knopf,1406604,3.90,"('4', None, '2005')",2005
1,Cycler,"The Raven Boys (The Raven Cycle, #1)",Maggie Stiefvater,Scholastic Press,220322,4.05,"('9', '18', '2012')",2012
2,Cycler,"Eldest (The Inheritance Cycle, #2)",Christopher Paolini,Knopf Books for Young Readers,323459,3.99,"('3', '13', '2007')",2007
3,Cycler,"Brisingr (The Inheritance Cycle, #3)",Christopher Paolini,Alfred A. Knopf,277355,4.05,"('9', '20', '2008')",2008
4,Cycler,"A Wizard of Earthsea (Earthsea Cycle, #1)",Ursula K. Le Guin,Bantam Spectra,215269,3.99,"(None, None, None)",
5,Cycler,"Inheritance (The Inheritance Cycle, #4)",Christopher Paolini,Alfred A. Knopf,190504,4.10,"('11', '8', '2011')",2011
6,Cycler,"The Dream Thieves (The Raven Cycle, #2)",Maggie Stiefvater,Scholastic Press,131317,4.23,"('9', '17', '2013')",2013
7,Cycler,"The Left Hand of Darkness (Hainish Cycle, #4)",Ursula K. Le Guin,Ace,95378,4.08,"('7', '1', '2000')",2000
8,Cycler,"Blue Lily, Lily Blue (The Raven Cycle, #3)",Maggie Stiefvater,Scholastic Press,105325,4.27,"('10', '21', '2014')",2014
9,Cycler,"The Dispossessed (Hainish Cycle, #6)",Ursula K. Le Guin,Harper Voyager,72564,4.20,"('10', '20', '1994')",1994
10,Cycler,"The Raven King (The Raven Cycle, #4)",Maggie Stiefvater,Scholastic Press,91552,4.25,"('4', '26', '2016')",2016
11,Cycler,"The Warded Man (Demon Cycle, #1)",Peter V. Brett,Random House,86847,4.24,"('3', '10', '2009')",2009
12,Cycler,"The Farthest Shore (Earthsea Cycle, #3)",Ursula K. Le Guin,Gallery Books,84581,4.11,"('11', '1', '2004')",2004
13,Cycler,"Stones from the River (Burgdorf Cycle, #1)",Ursula Hegi,Scribner Paperback Fiction,90693,4.09,"('3', '1', '1995')",1995
14,Cycler,"Aurora Rising (The Aurora Cycle, #1)",Amie Kaufman,Knopf Books for Young Readers,26031,4.17,"('5', '7', '2019')",2019
15,Cycler,"The Tombs of Atuan (Earthsea Cycle, #2)",Ursula K. Le Guin,Gallery / Saga Press,79299,4.08,"('9', '1', '2001')",2001
16,Cycler,"The Desert Spear (Demon Cycle, #2)",Peter V. Brett,Del Rey,69683,4.20,"('4', '13', '2010')",2010
17,Cycler,Cycle of the Werewolf,Stephen King,Signet Books,39713,3.65,"('4', '9', '1985')",1985
18,Cycler,"The Oedipus Cycle: Oedipus Rex, Oedipus at Colonus, Antigone",Sophocles,Mariner Books,46072,3.98,"('11', '1', '2002')",2002
19,Cycler,"Quicksilver (The Baroque Cycle, #1)",Neal Stephenson,HarperCollins Perennial,32301,3.92,"('9', '21', '2004')",2004
0,(Re)Cycler,Ada's Violin: The Story of the Recycled Orchestra of Paraguay,Susan Hood,Simon  Schuster Books for Young Readers,1675,4.36,"('5', '3', '2016')",2016
1,(Re)Cycler,One Plastic Bag: Isatou Ceesay and the Recycling Women of the Gambia,Miranda  Paul,Millbrook Press,1439,4.32,"('2', '1', '2015')",2015
2,(Re)Cycler,The Galapagos Incident (The Recyclers #1),Felix R. Savage,Knights Hill Publishing,143,3.38,"('9', '10', '2014')",2014
3,(Re)Cycler,We Are Extremely Very Good Recyclers (Charlie and Lola),Lauren Child,Dial Books,365,3.88,"('3', '5', '2009')",2009
4,(Re)Cycler,Re-Bound: Creating Handmade Books from Recycled and Repurposed Materials,Jeannine Stein,Quarry Books,899,3.99,"('7', '1', '2009')",2009
5,(Re)Cycler,"(Re)cycler (Cycler, #2)",Lauren McLaughlin,Random House Books for Young Readers,258,3.38,"('8', '25', '2009')",2009
6,(Re)Cycler,Brain Recyclers (Robot Geneticists #2),J.S. Morin,,247,4.18,"(None, None, None)",
7,(Re)Cycler,Michael Recycle,Ellie Bethel,IDW Publishing,360,3.90,"('3', '25', '2008')",2008
8,(Re)Cycler,"Sewing Green: Projects and Ideas for Stitching with Organic, Repurposed, and Recycled Fabrics",Betz White,"Stewart, Tabori, & Chang",389,3.61,"('4', '1', '2009')",2009
9,(Re)Cycler,"City Chicks: Keeping Micro-Flocks of Laying Hens as Garden Helpers, Compost Makers, Bio-Recyclers and Local Food Suppliers",Patricia Foreman,Good Earth Publications,125,4.09,"('7', '4', '2009')",2009
10,(Re)Cycler,Tiny Houses Built with Recycled Materials: Inspiration for Constructing Tiny Homes Using Salvaged and Reclaimed Supplies,Ryan Mitchell,Adams Media,106,3.83,"('5', '1', '2016')",2016
11,(Re)Cycler,"The Recycled Citizen (Kelling & Bittersohn, #7)",Charlotte MacLeod,iBooks,435,3.88,"('5', '1', '2004')",2004
12,(Re)Cycler,"1000 Ideas for Creative Reuse: Remake, Restyle, Recycle, Renew",Garth Johnson,Quarry Books,238,3.64,"('11', '1', '2009')",2009
13,(Re)Cycler,Why Should I Recycle?,Jen Green,B.E.S.,212,3.94,"('3', '1', '2005')",2005
14,(Re)Cycler,Starlight Max (Recycling Humanity #2),Heather Lee Dyer,Amethyst Rush Press,5,4.11,"('8', '10', '2015')",2015
15,(Re)Cycler,Wasted: Murder in the Recycle Berkeley Yard,John Byrne Barry,John Byrne Barry,1,4.10,"('9', '21', '2015')",2015
16,(Re)Cycler,Restore. Recycle. Repurpose.: Create a Beautiful Home,Randy Florke,Hearst,207,3.60,"('5', '4', '2010')",2010
17,(Re)Cycler,"The Clue in the Recycling Bin (The Boxcar Children, #126)",Gertrude Chandler Warner,Albert Whitman  Company,166,3.95,"('3', '1', '2011')",2011
18,(Re)Cycler,"Leave It to PET! (Leave It to Pet!: The Misadventures of a Recycled Super Robot, #1)",Kenji Sonishi,VIZ Media - Children's,131,4.28,"('4', '7', '2009')",2009
19,(Re)Cycler,The Adventures of a Plastic Bottle: A Story About Recycling,Alison Inches,Little Simon,127,4.04,"('1', '6', '2009')",2009
0,WHO I WAS WITH HER,Who I Was with Her,Nita Tyndall,HarperTeen,317,4.18,"('9', '15', '2020')",2020
1,WHO I WAS WITH HER,The Man Who Was Not With It,Herbert Gold,Algonquin Books,21,3.78,"('10', '1', '1987')",1987
2,WHO I WAS WITH HER,"Circumstantial evidence. The extraordinary case of Eliza Fenning, who was executed in 1815, for attempting to poison the family of Orlibar Turner, by mixing arsenic in yeast dumplings. With a statement of facts, since developed tending to prove her innoce",Elizabeth Fenning,,1,5.00,"(None, None, None)",
3,WHO I WAS WITH HER,The Girl Who Was Born with Glue in Her Brain,Jessica Laurel Kane,,5,4.50,"(None, None, None)",
4,WHO I WAS WITH HER,The Man Who Talks with the Flowers: The Intimate Life Story of Dr. George Washington Carver (African American Heritage Book),Glenn Clark,,5,4.57,"(None, None, None)",
5,WHO I WAS WITH HER,"An account of the captivity of Elizabeth Hanson, late of Kachecky in New-England [microform]: who with four of her children, and servant-maid was taken captive by the Indians and carried into Canada : setting forth the various remarkable occurrences, so",Elizabeth Hanson,,1,2.67,"(None, None, None)",
6,WHO I WAS WITH HER,George Washington's Unsung Heroes: He Couldn't Have Done It Without Them. the Men and Women Who Helped Win the American Revilution,Marc J. Stockwell-Moniz,,1,5.00,"(None, None, None)",
7,WHO I WAS WITH HER,"Testimonies of the Life, Character, Revelations and Doctrines of Mother Ann Lee, and the Elders with Her: Through Whom the Word of Eternal Life Was Opened in This Day, of Christ's Second Appearing, Collected from Living Witnesses, in Union with the Church",Rufus Bishop,Forgotten Books,0,0.00,"('9', '24', '2018')",2018
8,WHO I WAS WITH HER,"God's Mercy Surmounting Man's Cruelty: Exemplified in the Captivity and Redemption of Elizabeth Hanson, Wife of John Hanson, of Knoxmarsh at Keacheachy, in Dover Township, Who Was Taken Captive with Her Children, and Maid-Servant, by the Indians In...",Elizabeth Hanson,"Gale, Sabin Americana",1,2.00,"('2', '22', '2012')",2012
9,WHO I WAS WITH HER,"The Hermit, or an Account of Francis Adam Joseph Phyle, a Native of Switzerland: Who Lived Without the Use of Fire for Upwards of Twenty-Two Years, in a Small Cave, in the Midst of a Wood, Near Mount-Holly, in Burlington County, New-Jersey; And Was Found",John   Atkinson,"New Jersey, Published by John Atkinson",0,0.00,"(None, None, '1811')",1811
10,WHO I WAS WITH HER,"Seventy Five Years In Old Virginia: With Some Account Of The Life Of The Author And Some History Of The People Amongst Whom His Lot Was Cast,  Their Character, ... War And After The War (A Heritage Classic)",John Herbert Claiborne,Heritage Books,1,5.00,"('8', '1', '2013')",2013
11,WHO I WAS WITH HER,"Heroes of Albany; A Memorial of the Patriot-Martyrs of the City and County of Albany, Who Sacrificed Their Lives During the Late War in Defence of Our Nation, 1861-1865, with a View of What Was Done in the County to Sustain the United States Government an",Rufus Wheelwright Clark,General Books,1,4.00,"('1', '1', '2012')",2012
12,WHO I WAS WITH HER,Past That's Now: Taylor Firth Is a Women Who Forgot Her Past Even Though It Was Always There with Her. Is the Man She Married the Man She Thought She Knew and Still Her Future or Is It the Handsome Warren from Her Past?,Ann Tompkins,Createspace Independent Publishing Platform,0,0.00,"('12', '30', '2013')",2013
13,WHO I WAS WITH HER,"Mutiny and Murder: Confession of Charles, Gibbs, a Native of Rhode Island, Who, with Thomas J. Wansley, Was Doomed to Be Hung in New York on the 22d of April Last, for the Murder of the Captain and Mate of the Brig Vineyard on Her Passage from New Orleans",Charles Gibbs,Palala Press,0,0.00,"('9', '1', '2015')",2015
14,WHO I WAS WITH HER,"Deh-He-Wa-MIS, Or, a Narrative of the Life of Mary Jemison, Otherwise Called the White Woman: Who Was Taken Captive by the Indians in MDCCLV, and Who Continued with Them Seventy Eight Years: Containing an Account of the Murder of Her Father and His...",James E. Seaver,"Gale, Sabin Americana",0,3.64,"('2', '22', '2012')",2012
15,WHO I WAS WITH HER,"A Narrative of the Captivity, Sufferings, and Removes, of Mrs. Mary Rowlandson: Who Was Taken Prisoner by the Indians; With Several Others... Written by Her Own Hand",Mary White Rowlandson,Franklin Classics Trade Press,0,0.00,"('10', '17', '2018')",2018
16,WHO I WAS WITH HER,"A Letter from a Romish Priest in Canada, to One Who Was Taken Captive in Her Infancy, and Instructed in the Romish Faith, But Some Time Ago Returned to This Her Native Country. with an Answer Thereto, by a Person to Whom It Was Communicated.",François Seguenot,"Gale Ecco, Print Editions",0,0.00,"('5', '28', '2010')",2010
17,WHO I WAS WITH HER,"A Youthful Man-O'-Warsman: From the Diary of an English Lad Who Served in the British Frigate Macedonian During Her Memorable Action with the American Frigate United States, Who Afterward Deserted and Entered the American Navy Was Recaptured by the Britis",Edgar Stanton Maclay,Forgotten Books,0,0.00,"('5', '2', '2018')",2018
18,WHO I WAS WITH HER,"Testimonies of the Life, Character, Revelations and Doctrines of Mother Ann Lee, and the Elders with Her: Through Whom the Word of Eternal Life Was Opened in This Day, of Christ's Second Appearing",Bishop Rufus,Andesite Press,0,0.00,"('8', '8', '2015')",2015
19,WHO I WAS WITH HER,"The Hermit, or the Unparalleled Sufferings and Surprising Adventures of Philip Quarll, an Englishman: Who Was Discovered by Mr. Dorrington, a Bristol-Merchant, Upon an Uninhabited Island, in the South-Sea, Where He Lived about Fifty Years, Without Any Hum",Peter Longueville,Forgotten Books,0,0.00,"('8', '21', '2018')",2018
0,"The Birds, the Bees, and You and Me","The Birds, The Bees, and You and Me",Olivia Hinebaugh,Swoon Reads,602,3.65,"('1', '22', '2019')",2019
0,Between Perfect and Real,Between Perfect and Real,Ray Stoeve,,40,4.90,"('4', '13', '2021')",2021
1,Between Perfect and Real,When fairy tale meets reality: A Workbook To Help You Find The Perfect Balance Between The Ideal Life And The Real Life,Kelly Swanson,Createspace Independent Publishing Platform,0,0.00,"('3', '7', '2011')",2011
2,Between Perfect and Real,"The Distance Between Your Dreams and Reality Is Discipline: This Is a Blank Lined Journal Perfect Gifts for Men or Women, It's a 6�9 with 100 Pages, It's a Convenient Size to Write Things in",Dream Publishing,Independently Published,0,0.00,"('4', '10', '2019')",2019
3,Between Perfect and Real,"Three dialogues between Hylas and Philonous. The design of which is plainly to demonstrate the reality and perfection of humane knowledge, the incorporeal nature of the soul, and the immediate providence of a deity: in opposition to sceptics and atheists.",George Berkeley,,0,3.76,"(None, None, None)",
4,Between Perfect and Real,When You Realize How Perfect Everything Is: A Conversation About Life Between Grandfather and Grandson,Bernie S. Siegel MD,,0,0.00,"(None, None, None)",
0,Heathens and Liars of Lickskillet County ,Heathens and Liars of Lickskillet County: A Novel,Derek Berry,,9,3.85,"(None, None, None)",
0,The Opposite of Music,The Opposite Of Music,Janet Ruth Young,Atheneum Books,155,3.28,"('2', '27', '2007')",2007
1,The Opposite of Music,A Dance of Polar Opposites: The Continuing Transformation of Our Musical Language,George Rochberg,University of Rochester Press,1,5.00,"('7', '10', '2012')",2012
2,The Opposite of Music,"The Opposite of Chaos: Fiction and Sports Psychology for Use in Learning Gymnastics or Other Sports or Musical Instruments or Art, But Also Life",David C. Baskett,"Rolling Onion Press, LLC",1,3.00,"('4', '27', '2008')",2008
