,search_term,title,author,publisher,ratings_count,average_rating,pub_date,pub_year
0,Cottonmouths Kelly J. Ford,Cottonmouths,Kelly J. Ford,Skyhorse Publishing,317,3.81,"('6', '6', '2017')",2017
0,Your House Will Pay Steph Cha,Your House Will Pay,Steph Cha,Ecco,3462,4.12,"('10', '15', '2019')",2019
0,The Other Black Girl Zakiya Dalila Harris,The Other Black Girl,Zakiya Dalila Harris,Atria,0,4.88,"('6', '1', '2021')",2021
0,Glory Bishop Deborah King,Glory Bishop,Deborah L.  King,Red Adept Publishing,41,4.12,"('6', '4', '2019')",2019
0,Courting Greta Ramsey Hootman,Courting Greta,Ramsey Hootman,Gallery Books,692,3.80,"('6', '18', '2013')",2013
0,A Lady’s Guide to Selling Out Sally Franson,A Lady's Guide to Selling Out,Sally Franson,Dial Press,1202,3.13,"('4', '10', '2018')",2018
0,Hunting the Devil Suanne Schafer,Hunting the Devil,Suanne Schafer,,4,4.87,"(None, None, None)",
0,,"The Nanny Diaries (Nanny, #1)",Emma McLaughlin,St. Martins Press-3PL,356148,3.43,"('3', '18', '2003')",2003
1,,"The House of the Scorpion (Matteo Alacran, #1)",Nancy Farmer,Atheneum Books for Young Readers,74260,4.09,"('5', None, '2004')",2004
2,,Annie on My Mind,Nancy Garden,"Farrar, Straus and Giroux (BYR)",38604,3.99,"(None, None, '1992')",1992
3,,Loving Frank,Nancy Horan,,82958,3.76,"(None, None, None)",
4,,"These Is My Words: The Diary of Sarah Agnes Prine, 1881-1901",Nancy E. Turner,Harper Perennial,14684,4.34,"('4', '1', '2008')",2008
5,,The Living Mountain,Nan Shepherd,Canongate Books,2130,4.31,"('8', '18', '2011')",2011
6,,"The Secret of the Old Clock (Nancy Drew Mystery Stories, #1)",Carolyn Keene,Applewood Books,56667,3.99,"('9', '1', '1991')",1991
7,,The Ballad of Sexual Dependency,Nan Goldin,Aperture,4335,4.20,"('6', '15', '2005')",2005
8,,White Trash: The 400-Year Untold History of Class in America,Nancy Isenberg,Viking,15400,3.74,"('6', '21', '2016')",2016
9,,The Perfect Nanny,Leïla Slimani,Penguin Books,35787,3.39,"('1', '9', '2018')",2018
10,,The Rape of Nanking,Iris Chang,Penguin Books,24558,4.12,"('11', '1', '1998')",1998
11,,"The First Cut (Nan Vining Mysteries, #1)",Dianne Emley,Ballantine Books,452,3.72,"('8', '29', '2006')",2006
12,,Sunan Cinta Nan Sakti,Ramlee Awang Murshid,Alaf 21,316,4.42,"('11', None, '2015')",2015
13,,"Nana, Vol. 1",Ai Yazawa,VIZ Media LLC,34142,4.21,"('12', '6', '2005')",2005
14,,Fierce Winds and Fiery Dragons (Dusky Hollows #1),Nan Sweet,,41,4.10,"(None, None, None)",
15,,Rokok Nan Sebatang,Nami Cob Nobbler,Lejen Press,244,3.94,"('4', None, '2013')",2013
16,,The Hidden Staircase (Nancy Drew Mystery Stories #2),Carolyn Keene,Grosset & Dunlap,31407,3.95,"(None, None, '1996')",1996
17,,Promises of the Heart,Nan Rossiter,Harper Paperbacks,151,4.16,"('2', '4', '2020')",2020
18,,Flowers of Mold,Ha Seong-nan,,422,3.69,"(None, None, None)",
19,,The Seven Principles for Making Marriage Work: A Practical Guide from the Country's Foremost Relationship Expert,John M. Gottman,Harmony,14113,4.23,"('5', '16', '2000')",2000
0,*omitted* *omitted*,"America's Other Audubon: (original color lithographs, archival photographs, and field notes on the nests and eggs that Audubon omitted)",Joy Kiser,Princeton Architectural Press,83,4.48,"('5', '2', '2012')",2012
1,*omitted* *omitted*,The REAL Roosevelts: An Omitted History: What PBS & Ken Burns Didn't Tell You,M.S. King,,68,2.91,"(None, None, None)",
2,*omitted* *omitted*,Omit Flowers,Rex Stout,DH Audio,73,4.15,"('11', None, '1998')",1998
3,*omitted* *omitted*,His Grace of Osmonde: Being the Portions of the Nobleman's Life Omitted in the Relation of His Lady's Story Presented to the World of Fashion,Frances Hodgson Burnett,Kessinger Publishing,42,3.38,"('8', '29', '2007')",2007
4,*omitted* *omitted*,"English Lit Relit: A Short History of English Literature from the Precursors (Before Swearing) to the Pre-Raphaelites and a Little After, Intended to Help Students See the Thing Through, or See Through the Thing, and Omitting Nothing Unimportant",Richard Armour,McGraw-Hill,51,4.42,"(None, None, '1969')",1969
5,*omitted* *omitted*,The Omitted Place,Noelle Blanche,,5,3.40,"(None, None, None)",
6,*omitted* *omitted*,"Triple Threat Omitted Scenes (Triple Threat, #1.1)",Bella Jeanisse,,7,4.43,"(None, None, None)",
7,*omitted* *omitted*,"Rubbed Raw Omitted Scenes (Triple Threat, #2.1)",Bella Jeanisse,,5,5.00,"(None, None, None)",
8,*omitted* *omitted*,"Books of Enoch, Jasher, Jubilees: Forbidden Books: These Books Were Omitted From The Bible",Anonymous,,4,4.40,"(None, None, None)",
9,*omitted* *omitted*,The Apocrypha 15 Books Omitted From The Bible: Removed From The Bible by The Protestant Church In The 1800's,Anonymous,,2,4.50,"(None, None, None)",
10,*omitted* *omitted*,Omit Flowers,Stuart   Palmer,,14,3.65,"(None, None, None)",
11,*omitted* *omitted*,The American Indian as Slaveholder and Secessionist: An Omitted Chapter in the Diplomatic History of the Southern Confederacy (1915),Annie Heloise Abel,,3,3.67,"(None, None, None)",
12,*omitted* *omitted*,Please Omit Funeral,Hildegarde Dolson,Lippincott Williams & Wilkins,14,3.79,"('1', '1', '1975')",1975
13,*omitted* *omitted*,The American Indian as Slaveholder and Seccessionist An Omitted Chapter in the Diplomatic History of the Southern Confederacy,Annie Heloise Abel,,2,3.80,"(None, None, None)",
14,*omitted* *omitted*,Three (3) Doors To Death: Man Alive; Omit Flowers; Door To Death   Nero Wolfe,Rex Stout,,11,4.10,"(None, None, None)",
15,*omitted* *omitted*,The Bowdler Shakespeare: Volume 6: In Six Volumes; In Which Nothing Is Added to the Original Text; But Those Words and Expressions Are Omitted Which Cannot with Propriety Be Read Aloud in a Family,William Shakespeare,Cambridge University Press,0,0.00,"('8', '29', '2010')",2010
16,*omitted* *omitted*,Omitted,Peri June,Amazon Digital Services,3,3.50,"('2', None, '2019')",2019
17,*omitted* *omitted*,The Family Shakspeare - In Which Nothing Is Added To The Original Text But Those Words And Expressions Are Omitted Which Cannot With Propriety Be Read Aloud In A Family - Vol VII,William Shakespeare,Clarke Press,0,0.00,"('4', '29', '2010')",2010
18,*omitted* *omitted*,The Family Shakspeare ... in Which Nothing Is Added to the Original Text: But Those Words and Expressions Are Omitted Which Cannot with Propriety Be Read Aloud in a Family,William Shakespeare,Wentworth Press,0,0.00,"('3', '22', '2019')",2019
19,*omitted* *omitted*,The Family Shakspeare ... in Which Nothing Is Added to the Original Text; But Those Words and Expressions Are Omitted Which Cannot with Propriety Be Read Aloud in a Family ..; Volume 4,William Shakespeare,Wentworth Press,0,0.00,"('8', '26', '2016')",2016
0,Secrets of the Casa Rosada Alex Temblador,Secrets of the Casa Rosada,Alex Temblador,Pinata Books,99,3.87,"('10', '31', '2018')",2018
0,Burro Hills Julia Lynn Rubin,Burro Hills,Julia Lynn Rubin,Diversion Books,94,4.13,"('3', '20', '2018')",2018
0,Trouble Girls Julia Lynn Rubin,Trouble Girls,Julia Lynn Rubin,,6,5.00,"('6', '1', '2021')",2021
0,No Love Allowed Kate Evangelista,"No Love Allowed (Dodge Cove, #1)",Kate Evangelista,Swoon Reads,1316,3.56,"('4', '19', '2016')",2016
1,No Love Allowed Kate Evangelista,"Love, Lies and Spies, No Love Allowed, These Vicious Masks: Swoon Reads Winter 2016",Cindy Anstey,Swoon Reads,5,3.89,"('11', '24', '2015')",2015
0,The Boyfriend Bracket Kate Evangelista,The Boyfriend Bracket,Kate Evangelista,Swoon Reads,429,3.10,"('6', '19', '2018')",2018
0,Ash Princess Laura Sebastian,"Ash Princess (Ash Princess Trilogy, #1)",Laura Sebastian,Delacorte Books for Young Readers,25021,3.92,"('4', '24', '2018')",2018
1,Ash Princess Laura Sebastian,"Ash Princess Trilogy Series 3 Books Collection Set By Laura Sebastian (Ash Princess, Lady Smoke, Ember Queen)",Laura Sebastian,,28,4.46,"(None, None, None)",
2,Ash Princess Laura Sebastian,"Lady Smoke (Ash Princess Trilogy, #2)",Laura Sebastian,Delacorte Press,11121,4.05,"('2', '5', '2019')",2019
3,Ash Princess Laura Sebastian,"Ember Queen (Ash Princess Trilogy, #3)",Laura Sebastian,Delacorte Books For Young Readers,6671,4.08,"('2', '4', '2020')",2020
0,Crystal Wing Academy Series Marty Mayberry,Crystal Wing Academy: The Complete Series,Marty Mayberry,,17,4.29,"(None, None, None)",
0,All of Us With Wings Michelle Ruiz  Keil,All of Us with Wings,Michelle Ruiz Keil,Soho Press,433,3.34,"('6', '18', '2019')",2019
0,An Infinite Number of Parallel Universes Randy Ribay,An Infinite Number of Parallel Universes,Randy Ribay,Merit Press,377,3.60,"('10', '16', '2015')",2015
0,After the Shot Drops Randy Ribay,After The Shot Drops,Randy Ribay,Houghton Mifflin Harcourt,1313,4.16,"('3', '6', '2018')",2018
0,Patron Saints of Nothing Randy Ribay,Patron Saints of Nothing,Randy Ribay,Kokila,5192,4.35,"('6', '18', '2019')",2019
0,This Beats Perfect Rebecca Denton,This Beats Perfect (This Beats Perfect #1),Rebecca  Denton,Atom Books,276,3.97,"('2', '2', '2017')",2017
1,This Beats Perfect Rebecca Denton,"The Punk Factor (This Beats Perfect, #3)",Rebecca  Denton,Atom,53,3.76,"('9', '6', '2018')",2018
2,This Beats Perfect Rebecca Denton,A Secret Beat (This Beats Perfect #2),Rebecca  Denton,,47,3.96,"(None, None, None)",
3,This Beats Perfect Rebecca Denton,This Beats Perfect (3 Book Series),Rebecca Denton,,0,0.00,"(None, None, None)",
0,The Kaleidoscope Sisters Ronnie K. Stephens,The Kaleidoscope Sisters,Ronnie K. Stephens,Kaylie Jones Books,31,4.15,"('8', '21', '2018')",2018
0,Scrapple Siân Griffiths,Scrapple,Sian   Griffiths,Braddock Avenue Books,10,4.73,"('7', '1', '2020')",2020
0,Jackaby William Ritter,"Jackaby (Jackaby, #1)",William Ritter,Algonquin Young Readers,21133,3.83,"('9', '16', '2014')",2014
1,Jackaby William Ritter,"Beastly Bones (Jackaby, #2)",William Ritter,Algonquin Young Readers,7674,3.95,"('9', '22', '2015')",2015
2,Jackaby William Ritter,"Ghostly Echoes (Jackaby, #3)",William Ritter,Algonquin Young Readers,5089,4.09,"('8', '23', '2016')",2016
3,Jackaby William Ritter,"The Dire King (Jackaby, #4)",William Ritter,Algonquin Young Readers,3095,4.12,"('8', '22', '2017')",2017
4,Jackaby William Ritter,"The Map (Jackaby, #1.5)",William Ritter,Algonquin Books,1148,3.91,"('6', '15', '2015')",2015
5,Jackaby William Ritter,Jackaby [Preview],William Ritter,,15,4.47,"(None, None, None)",
0,Oddmire William Ritter,"Changeling (The Oddmire, #1)",William Ritter,Algonquin Young Readers,602,4.08,"('7', '16', '2019')",2019
1,Oddmire William Ritter,"The Unready Queen (The Oddmire, #2)",William Ritter,,125,4.31,"('6', '23', '2020')",2020
2,Oddmire William Ritter,"The Oddmire, Book 3: Deepest, Darkest",William  Ritter,Algonquin Young Readers,2,5.00,"('6', '22', '2021')",2021
0,,"The Nanny Diaries (Nanny, #1)",Emma McLaughlin,St. Martins Press-3PL,356148,3.43,"('3', '18', '2003')",2003
1,,"The House of the Scorpion (Matteo Alacran, #1)",Nancy Farmer,Atheneum Books for Young Readers,74260,4.09,"('5', None, '2004')",2004
2,,Annie on My Mind,Nancy Garden,"Farrar, Straus and Giroux (BYR)",38604,3.99,"(None, None, '1992')",1992
3,,Loving Frank,Nancy Horan,,82958,3.76,"(None, None, None)",
4,,"These Is My Words: The Diary of Sarah Agnes Prine, 1881-1901",Nancy E. Turner,Harper Perennial,14684,4.34,"('4', '1', '2008')",2008
5,,The Living Mountain,Nan Shepherd,Canongate Books,2130,4.31,"('8', '18', '2011')",2011
6,,"The Secret of the Old Clock (Nancy Drew Mystery Stories, #1)",Carolyn Keene,Applewood Books,56667,3.99,"('9', '1', '1991')",1991
7,,The Ballad of Sexual Dependency,Nan Goldin,Aperture,4335,4.20,"('6', '15', '2005')",2005
8,,White Trash: The 400-Year Untold History of Class in America,Nancy Isenberg,Viking,15400,3.74,"('6', '21', '2016')",2016
9,,The Perfect Nanny,Leïla Slimani,Penguin Books,35787,3.39,"('1', '9', '2018')",2018
10,,The Rape of Nanking,Iris Chang,Penguin Books,24558,4.12,"('11', '1', '1998')",1998
11,,"The First Cut (Nan Vining Mysteries, #1)",Dianne Emley,Ballantine Books,452,3.72,"('8', '29', '2006')",2006
12,,Sunan Cinta Nan Sakti,Ramlee Awang Murshid,Alaf 21,316,4.42,"('11', None, '2015')",2015
13,,"Nana, Vol. 1",Ai Yazawa,VIZ Media LLC,34142,4.21,"('12', '6', '2005')",2005
14,,Fierce Winds and Fiery Dragons (Dusky Hollows #1),Nan Sweet,,41,4.10,"(None, None, None)",
15,,Rokok Nan Sebatang,Nami Cob Nobbler,Lejen Press,244,3.94,"('4', None, '2013')",2013
16,,The Hidden Staircase (Nancy Drew Mystery Stories #2),Carolyn Keene,Grosset & Dunlap,31407,3.95,"(None, None, '1996')",1996
17,,Promises of the Heart,Nan Rossiter,Harper Paperbacks,151,4.16,"('2', '4', '2020')",2020
18,,Flowers of Mold,Ha Seong-nan,,422,3.69,"(None, None, None)",
19,,The Seven Principles for Making Marriage Work: A Practical Guide from the Country's Foremost Relationship Expert,John M. Gottman,Harmony,14113,4.23,"('5', '16', '2000')",2000
0,,"The Nanny Diaries (Nanny, #1)",Emma McLaughlin,St. Martins Press-3PL,356148,3.43,"('3', '18', '2003')",2003
1,,"The House of the Scorpion (Matteo Alacran, #1)",Nancy Farmer,Atheneum Books for Young Readers,74260,4.09,"('5', None, '2004')",2004
2,,Annie on My Mind,Nancy Garden,"Farrar, Straus and Giroux (BYR)",38604,3.99,"(None, None, '1992')",1992
3,,Loving Frank,Nancy Horan,,82958,3.76,"(None, None, None)",
4,,"These Is My Words: The Diary of Sarah Agnes Prine, 1881-1901",Nancy E. Turner,Harper Perennial,14684,4.34,"('4', '1', '2008')",2008
5,,The Living Mountain,Nan Shepherd,Canongate Books,2130,4.31,"('8', '18', '2011')",2011
6,,"The Secret of the Old Clock (Nancy Drew Mystery Stories, #1)",Carolyn Keene,Applewood Books,56667,3.99,"('9', '1', '1991')",1991
7,,The Ballad of Sexual Dependency,Nan Goldin,Aperture,4335,4.20,"('6', '15', '2005')",2005
8,,White Trash: The 400-Year Untold History of Class in America,Nancy Isenberg,Viking,15400,3.74,"('6', '21', '2016')",2016
9,,The Perfect Nanny,Leïla Slimani,Penguin Books,35787,3.39,"('1', '9', '2018')",2018
10,,The Rape of Nanking,Iris Chang,Penguin Books,24558,4.12,"('11', '1', '1998')",1998
11,,"The First Cut (Nan Vining Mysteries, #1)",Dianne Emley,Ballantine Books,452,3.72,"('8', '29', '2006')",2006
12,,"Nana, Vol. 1",Ai Yazawa,VIZ Media LLC,34142,4.21,"('12', '6', '2005')",2005
13,,Sunan Cinta Nan Sakti,Ramlee Awang Murshid,Alaf 21,316,4.42,"('11', None, '2015')",2015
14,,Fierce Winds and Fiery Dragons (Dusky Hollows #1),Nan Sweet,,41,4.10,"(None, None, None)",
15,,Rokok Nan Sebatang,Nami Cob Nobbler,Lejen Press,244,3.94,"('4', None, '2013')",2013
16,,The Hidden Staircase (Nancy Drew Mystery Stories #2),Carolyn Keene,Grosset & Dunlap,31407,3.95,"(None, None, '1996')",1996
17,,Promises of the Heart,Nan Rossiter,Harper Paperbacks,151,4.16,"('2', '4', '2020')",2020
18,,Flowers of Mold,Ha Seong-nan,,422,3.69,"(None, None, None)",
19,,The Seven Principles for Making Marriage Work: A Practical Guide from the Country's Foremost Relationship Expert,John M. Gottman,Harmony,14113,4.23,"('5', '16', '2000')",2000
0,It Started With Goodbye Christina June,It Started With Goodbye,Christina June,Blink/HarperCollins,1669,3.79,"('5', '9', '2017')",2017
0,What if It's Us Adam Silvera,"What If It's Us (What If It's Us, #1)",Becky Albertalli,HarperTeen,49827,3.91,"('10', '9', '2018')",2018
1,What if It's Us Adam Silvera,"Untitled (What If It's Us, #2)",Becky Albertalli,HarperTeen,24,4.36,"(None, None, '2021')",2021
